-104.703064	-145.347264	20.008923	36.379808	52.186546
-163.886747	-210.659008	-77.143163	-209.312589	55.662763
-144.019550	-176.283675	-82.219244	-230.870676	59.306555
-115.912144	-140.441336	-20.712906	-54.529598	62.889908
-100.454549	-127.764030	17.722791	68.470002	66.101967
-73.839277	-103.069767	29.278494	109.727101	68.670736
-23.219436	-43.812085	51.337396	148.137627	70.447861
-19.559673	-35.051683	75.625406	212.331404	71.454335
-78.839447	-107.520088	9.050603	74.570410	71.871810
-155.854020	-201.260241	-100.190373	-179.866741	71.945182
-169.470401	-213.710844	-143.002044	-295.699500	71.832865
-147.562894	-182.522570	-81.803025	-120.453767	71.517340
-134.777497	-161.497855	-28.081038	19.211037	70.840319
-112.362288	-131.568298	-2.684242	60.626030	69.610535
-62.489860	-72.539158	20.868769	97.855862	67.705877
-23.884644	-50.867924	74.906620	220.319470	65.147563
-60.741846	-97.719252	43.781648	145.541465	62.132730
-137.642531	-174.378970	-55.628353	-89.177092	58.979773
-167.629705	-199.307736	-126.502832	-291.392808	55.985809
-143.333579	-174.880916	-90.463564	-183.729228	53.297791
-126.942549	-162.775992	-38.176228	-26.985932	50.898238
-109.234331	-132.740378	7.607065	78.503466	48.687248
-51.179118	-68.118340	42.696756	117.155441	46.579829
8.713464	-2.131765	92.007448	212.550552	44.587364
-12.520315	-27.735549	81.090245	200.863976	42.872329
-96.614004	-126.486504	-7.474337	2.389292	41.718960
-164.636441	-203.261721	-108.970311	-245.059153	41.388966
-154.196320	-186.548584	-117.591506	-265.220659	41.953263
-126.711036	-154.399383	-47.704101	-84.990170	43.237915
-109.820749	-132.284053	8.670108	63.029175	44.911733
-81.979299	-98.168045	25.510386	90.770486	46.623310
-17.825340	-29.036486	69.695526	160.154132	48.111127
-7.847113	-23.737065	84.233060	212.099027	49.277565
-71.251236	-99.072377	17.896092	69.477974	50.203337
-149.808118	-192.812571	-80.245111	-189.531611	51.056516
-172.053793	-207.426921	-120.545806	-293.924651	51.932577
-149.572449	-170.318805	-68.222297	-141.771018	52.750540
-130.282146	-149.956503	-10.179083	13.931811	53.281689
-98.377386	-119.415267	22.822367	75.981115	53.264977
-34.035536	-50.297005	52.944905	135.054349	52.527380
1.469476	-21.433283	73.552907	212.108461	51.074692
-49.784513	-79.814155	45.337539	143.544481	49.123463
-140.911546	-164.186602	-55.279075	-99.930451	47.021345
-178.553409	-201.503101	-124.500066	-278.768370	45.069911
-143.121221	-165.902782	-90.851468	-189.668757	43.377955
-115.282823	-143.361650	-24.237871	-19.761238	41.860524
-98.754735	-130.658958	15.313750	71.089840	40.353601
-53.763929	-73.417302	42.145088	100.316187	38.733920
0.857964	-16.386823	86.131033	194.956812	36.996110
-21.922038	-48.523126	74.193683	184.794194	35.290175
-108.916168	-142.002107	-9.520349	-9.753598	33.883505
-175.343543	-217.697985	-103.174323	-230.226818	33.020049
-168.355913	-200.467420	-122.611127	-274.738100	32.759640
-157.424707	-176.256698	-56.580146	-80.012186	32.927169
-127.353533	-144.113152	-10.738262	28.329014	33.196125
-84.087502	-94.901815	30.677901	99.778378	33.227634
-19.650896	-28.023836	60.503618	148.159950	32.798655
-6.312918	-23.853440	86.727021	213.896908	31.891300
-51.024566	-82.223015	48.244437	92.840786	30.704536
